StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,reviewer,ID,bins_1,bins_2,bins_3,bins_4,bins_5,bins_6,bins_7,bins_8,bins_9,bins_10,bins_11,bins_12,bins_13,bins_14,bins_15,bins_16,bins_17,bins_18,bins_19,bins_20,bins_21,bins_22,bins_23,bins_24,bins_25,bins_26,bins_27,bins_28,bins_29,bins_30,bins_31,bins_32,bins_33,bins_34,bins_35,bins_36,bins_37,bins_38,bins_39,bins_40,bins_41,bins_42,bins_43,bins_44,bins_45,bins_46,bins_47,bins_48,bins_49,bins_50,bins_51,bins_52,bins_53,bins_54,bins_55,bins_56,bins_57,bins_58,bins_59,bins_60,bins_61,bins_62,bins_63,bins_64,bins_65,bins_66,bins_67,bins_68,bins_69,bins_70,bins_71,bins_72,bins_73,bins_74,bins_75,bins_76,bins_77,bins_78,bins_79,bins_80,country_1,country_2,country_3,country2_1,country2_2,country2_3,country3_1,country3_2,country3_3,population_1,population_2,population_3,population_4,population_5,population_6,population_7,population_8,population_9,population_10,population_11,population_12,population_13,population_14,population_15,population_16,population_17,population_18,population_19,population_20,other,ej,flag_1,flag_2,flag_3,notes
2023-07-17 11:02:14,2023-07-17 11:14:19,IP Address,128.36.7.217,100,725,True,2023-07-17 11:14:20,R_1i399jZM0IXI5Q6,,,,,41.3186,-72.9302,anonymous,EN,EBG,1957 - Rana 2021,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-17 11:27:34,2023-07-17 11:43:51,IP Address,128.36.7.217,100,976,True,2023-07-17 11:43:52,R_1Nm5xtL6zKyBS44,,,,,41.3186,-72.9302,anonymous,EN,EBG,682 - Zundel 2022,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Americas,Northern America,,Asia,Eastern Asia,,Europe,Northern Europe,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-17 11:44:31,2023-07-17 12:01:58,IP Address,128.36.7.217,100,1046,True,2023-07-17 12:01:59,R_UDu4CEQwz7LIyTT,,,,,41.3186,-72.9302,anonymous,EN,EBG,1553 - Rang 2022,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-17 12:02:49,2023-07-17 12:16:19,IP Address,128.36.7.217,100,810,True,2023-07-17 12:16:20,R_0fDaySK2DcMo0VP,,,,,41.3186,-72.9302,anonymous,EN,ebg,1430 - Sierra-Sánchez 2022,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Central and South America,Central America,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,General doubts,,"Does specifically include findings on F- to neurotoxicity (3x) and mentions neurological damage. However, I do not think it focuses on the topic enough."
2023-07-17 12:06:36,2023-07-17 12:24:39,IP Address,130.132.173.82,100,1082,True,2023-07-17 12:24:40,R_322rg6x7cwJY3YH,,,,,41.3186,-72.9302,anonymous,EN,lrm,642,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,An interesting paper looking into the broader outcomes of nature vs. built environment on some wider terms of mental and cognitive health.
2023-07-17 12:25:21,2023-07-17 12:28:28,IP Address,129.67.132.75,100,186,True,2023-07-17 12:28:28,R_2YWL9WJgVwWY0rW,,,,,51.7657,-1.2797,anonymous,EN,mik,5700,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,"This paper is not very clear about what outcomes they are assessing "
2023-07-17 12:24:45,2023-07-17 12:40:09,IP Address,130.132.173.82,100,924,True,2023-07-17 12:40:10,R_3KMIh3lp2GhF6YE,,,,,41.3186,-72.9302,anonymous,EN,lrm,558,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,Marked for exclusion (in Covidence),"This paper talks about psychological distance to climate change, no real mental health outcome."
2023-07-17 12:40:12,2023-07-17 12:53:44,IP Address,130.132.173.82,100,812,True,2023-07-17 12:53:45,R_ZLbvn7axiiyBmmt,,,,,41.3186,-72.9302,anonymous,EN,lrm,450,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,,,
2023-07-17 12:54:01,2023-07-17 13:00:27,IP Address,130.132.173.82,100,385,True,2023-07-17 13:00:27,R_2zo6vMQAzksmtmf,,,,,41.3186,-72.9302,anonymous,EN,lrm,3329,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,In-utero (unborn),Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,General doubts,,A paper that does not find any correlation between perchlorate and neurodevelopmental outcomes.
2023-07-17 12:30:42,2023-07-17 13:07:17,IP Address,129.67.132.75,100,2195,True,2023-07-17 13:07:18,R_ZKbRMuZOMPAguf7,,,,,51.7657,-1.2797,anonymous,EN,mik,3892,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-17 13:00:42,2023-07-17 13:15:33,IP Address,130.132.173.82,100,890,True,2023-07-17 13:15:33,R_2pKcuH7rcSCUzxI,,,,,41.3186,-72.9302,anonymous,EN,lrm,4260,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,,,
2023-07-17 13:15:38,2023-07-17 13:22:53,IP Address,130.132.173.82,100,434,True,2023-07-17 13:22:54,R_bjdMtm5pPYPZ2mt,,,,,41.3186,-72.9302,anonymous,EN,lrm,565,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Asia,Eastern Asia,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-17 13:23:02,2023-07-17 13:28:09,IP Address,130.132.173.82,100,307,True,2023-07-17 13:28:10,R_3g0zUASbEEM5xKT,,,,,41.3186,-72.9302,anonymous,EN,lrm,1021,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,Marked for exclusion (in Covidence),No focus on any mental health outcome.
2023-07-17 13:28:13,2023-07-17 13:44:39,IP Address,130.132.173.82,100,986,True,2023-07-17 13:44:40,R_2owAnNWNdyko6id,,,,,41.3186,-72.9302,anonymous,EN,lrm,3394,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,Outdoor workers,Indoor workers,,,,,,,,,,No,,,,
2023-07-17 14:07:51,2023-07-17 14:22:34,IP Address,130.132.173.215,100,882,True,2023-07-17 14:22:34,R_NWS3ULIYstapwZ3,,,,,41.3186,-72.9302,anonymous,EN,hsf,"#3987",Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Europe,Southern Europe,Italy,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,Marked for exclusion (in Covidence),"Does not focus mainly or at all on mental health--one or two brief references to cognitive function and neurobehavioral alterations, but these were overshadowed by references to physical neurological damage and cardiovascular/respiratory/cancer-related illnesses. "
2023-07-17 14:21:04,2023-07-17 14:24:05,IP Address,129.67.132.75,100,180,True,2023-07-17 14:24:06,R_2qDvy9ePHLK23uH,,,,,51.7657,-1.2797,anonymous,EN,mik,3094,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,Flagship paper,,,"Draws connections between environment and cognitive health with a proposed mechanism. "
2023-07-17 14:23:28,2023-07-17 14:35:08,IP Address,130.132.173.215,100,699,True,2023-07-17 14:35:08,R_3fcl0BtsxOOTbNE,,,,,41.3186,-72.9302,anonymous,EN,hsf,"#5543",Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,,,
2023-07-17 14:40:00,2023-07-17 15:01:03,IP Address,130.132.173.215,100,1263,True,2023-07-17 15:01:04,R_2TYN0OqMFsLibzT,,,,,41.3186,-72.9302,anonymous,EN,hsf,"#7252",Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,Marked for exclusion (in Covidence),"The paper focused on non-natural environmental factors, focusing instead on medical, sociological, and personal factors. (demographic factors (gender,ethnicity), factors
related to birth (pregnancy and birth complica-
tions,birth seasonality,urban birth,birth order),
personal background (premorbid intelligence quo-
tient,handedness,premorbid adjustment), social
background (socioeconomic status of subjects and
parents,recent stressful life events), family back-
ground (family dysfunction,parental loss),and
history of medical conditions)"
2023-07-18 07:21:16,2023-07-18 09:09:42,IP Address,130.132.173.82,100,6505,True,2023-07-18 09:09:42,R_1rJ6EZiEU8fPQ1Q,,,,,41.3186,-72.9302,anonymous,EN,lrm,4931,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,,,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,Flagship paper,,,This is a journal and style J&P are interested in aiming at.
2023-07-18 09:09:44,2023-07-18 09:20:29,IP Address,130.132.173.82,100,644,True,2023-07-18 09:20:29,R_1eraBLRhKQVLAxq,,,,,41.3186,-72.9302,anonymous,EN,lrm,3168,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-18 09:20:32,2023-07-18 09:23:58,IP Address,130.132.173.82,100,205,True,2023-07-18 09:23:58,R_2EbpKClEDOLUuAK,,,,,41.3186,-72.9302,anonymous,EN,lrm,657,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,Marked for exclusion (in Covidence),Exercising is predicated by choice and fulls under the exclusion criteria.
2023-07-18 09:24:01,2023-07-18 09:37:11,IP Address,130.132.173.82,100,790,True,2023-07-18 09:37:12,R_3Pc4zj9N5qsJVxa,,,,,41.3186,-72.9302,anonymous,EN,lrm,4008,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-18 09:37:15,2023-07-18 09:43:26,IP Address,130.132.173.82,100,370,True,2023-07-18 09:43:26,R_3Ra6sFqKdm1j9yp,,,,,41.3186,-72.9302,anonymous,EN,lrm,2709,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Asia,Southern Asia,Iran (Islamic Republic of),Asia,Southern Asia,Pakistan,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,,
2023-07-19 07:45:17,2023-07-19 08:10:11,IP Address,128.36.7.91,100,1493,True,2023-07-19 08:10:12,R_dcaROoRxB9EaZjz,,,,,41.3186,-72.9302,anonymous,EN,lrm,1745,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,Yes,,,,A broader analysis of greenspace and built green space on all aspects of the mental health section of our framework.
2023-07-19 08:10:14,2023-07-19 08:16:49,IP Address,128.36.7.91,100,395,True,2023-07-19 08:16:50,R_6hsrSDTPGcJm3wl,,,,,41.3186,-72.9302,anonymous,EN,lrm,1534,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Asia,Eastern Asia,,Americas,Northern America,United States of America,,,,,,,,,,,Pregnant persons,,,,,,,,,,,,,,No,,,,
2023-07-19 08:16:52,2023-07-19 08:26:16,IP Address,128.36.7.91,100,564,True,2023-07-19 08:26:17,R_yXbQ4MaCRGVSoWR,,,,,41.3186,-72.9302,anonymous,EN,lrm,479,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,,,,,,,,,,,,,,,,,Pregnant persons,,,,,,,,,,,,,,No,,,,
2023-07-19 08:26:51,2023-07-19 08:39:34,IP Address,128.36.7.91,100,763,True,2023-07-19 08:39:35,R_2fuEP1y423sQay7,,,,,41.3186,-72.9302,anonymous,EN,lrm,3432,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,,,
2023-07-19 08:40:09,2023-07-19 08:57:31,IP Address,128.36.7.91,100,1041,True,2023-07-19 08:57:32,R_2QPM8XyB7TCNsBl,,,,,41.3186,-72.9302,anonymous,EN,lrm,6545,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,,Marked for exclusion (in Covidence),"This paper defines environmental more as social neighborhood constructs and interpersonal relationships, etc."
2023-07-19 08:57:33,2023-07-19 09:07:14,IP Address,128.36.7.91,100,580,True,2023-07-19 09:07:15,R_tETcgLBXOX3JDuV,,,,,41.3186,-72.9302,anonymous,EN,lrm,3484,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,,,Marked for exclusion (in Covidence),"No studies were considered eligible for natural disasters, and frankly not even mentioned."
2023-07-19 09:07:21,2023-07-19 09:14:59,IP Address,128.36.7.91,100,458,True,2023-07-19 09:15:00,R_3I48LSZRWn73M1k,,,,,41.3186,-72.9302,anonymous,EN,lrm,553,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General/non-specified,,No,Flagship paper,,,"Might open up an interesting piece of discussion: 
Although disasters occur around the world and are studied
globally, there are intercultural limitations in the use of PTSD
assessment tools that have been originally designed and approved
in developed countries. It is necessary to be more careful about
the inferences that can be drawn from studies using these
tools. Another limitation of this study was that most studies
were performed in Asia, so the generalization of the results
of this study to the whole world may be limited, so it is
recommended that other studies be performed to assess PTSD in
other parts of the world."
2023-07-19 09:15:03,2023-07-19 09:25:02,IP Address,128.36.7.91,100,599,True,2023-07-19 09:25:03,R_2PdurCyOrmSJu35,,,,,41.3186,-72.9302,anonymous,EN,lrm,1522,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Asia,Southern Asia,,,,,,,,,,,,,Children and Adolescents (under 18),,,,,,,,,,,,,,,,No,,,,
